1.2635427845255911,1.3385070932373802
1.2635431740560008,1.3385102827816429
1.2635441089289916,1.3385139653973122
1.2635451217080744,1.3385174032127767
1.2635460565810823,1.3385203502306215
1.2635469914541009,1.3385232972467227
1.2635478484210412,1.3385264073334158
1.2635489391062489,1.3385293551040289
1.2635500297914695,1.3385323028726055
1.2635508867584369,1.3385353312282484
1.2635518216315003,1.3385384417174853
1.2635524448802142,1.3385414689336936
1.2635532239411118,1.3385444969059328
1.2635533018472025,1.3385476031645438
1.2635525227863034,1.3385507051982071
1.2635509646645247,1.3385534764852989
1.2635486274819028,1.3385553448858087
1.2635461703317008,1.3385572135400401
1.2635452354586900,1.3385603148264442
1.2635445343039389,1.3385634172800074
1.2635445343039389,1.3385666048943412
1.2635447680221890,1.3385697936426832
1.2635451575526071,1.3385729831772804
1.2635462482377851,1.3385759309344820
1.2635486633264368,1.3385777409214736
1.2635516237577682,1.3385784910244654
1.2635544283770066,1.3385798125108730
1.2635564539353952,1.3385822744670597
1.2635568434658593,1.3385854639574861
1.2635562202171176,1.3385887302647774
1.2635553632501040,1.3385918319282399
1.2635545841891889,1.3385948522452102
1.2635537272221893,1.3385979539427659
1.2635541946587341,1.3386010621165838
1.2635548958135543,1.3386040896645401
1.2635555969683794,1.3386071172420309
1.2635566097475803,1.3386100646007100
1.2635590248364865,1.3386119562809682
1.2635594143669611,1.3386150640706485
1.2635591806486766,1.3386181687834136
1.2635586038937054,1.3386205282507164
1.2635603178277972,1.3386177576909124
1.2635623433863066,1.3386151521230738
1.2635632782594790,1.3386122143184682
1.2635640573204630,1.3386091122492338
1.2635645247570564,1.3386060086731439
1.2635648363814524,1.3386027408622254
1.2635654596302486,1.3385994745918204
1.2635671735644594,1.3385967040491258
1.2635691991231102,1.3385944254315485
1.2635718479306399,1.3385928037294677
1.2635748083626688,1.3385913470515014
1.2635776129825678,1.3385897261095523
1.2635794827292117,1.3385872832678538
1.2635811966636665,1.3385846762241083
1.2635801059781007,1.3385815650222022
1.2635788594803268,1.3385786165433367
1.2635766781092592,1.3385763173280156
1.2635746525504545,1.3385740188651951
1.2635729386161136,1.3385713950108429
1.2635721595550600,1.3385681218580527
1.2635723153672700,1.3385648533024610
1.2635730944283250,1.3385615878033961
1.2635740293016002,1.3385586499933955
1.2635754316115286,1.3385548971741581
1.2635754316115286,1.3385517913157310
1.2635752757993131,1.3385485212194808
1.2635738734893869,1.3385455719351365
1.2635724711794805,1.3385426226790411
1.2635707572451782,1.3385398353248463
1.2635693549353162,1.3385370495135693
1.2635679526254744,1.3385342636998088
1.2635662386912501,1.3385316397874998
1.2635648363814524,1.3385288539685662
1.2635632782594790,1.3385257404569670
1.2635618759497236,1.3385229546019102
1.2635607852643724,1.3385200068412926
1.2635592271424625,1.3385172202538136
1.2635578248327648,1.3385144343913760
1.2635568899596448,1.3385113239319171
1.2635557992743480,1.3385083761626198
1.2635556434621642,1.3385052695259210
1.2635568899596448,1.3385023332351518
1.2635592271424625,1.3385003831526767
1.2635614085131430,1.3384982688319498
1.2635637456960687,1.3384963187550594
1.2635660828790494,1.3384933878546716
1.2635681084376778,1.3384909458516769
1.2635706014329697,1.3384888330936779
1.2635729386161136,1.3384867195480215
1.2635754316115286,1.3384839529037917
1.2635779246070062,1.3384820036056966
1.2635805734147700,1.3384803820320448
1.2635833780348333,1.3384789246709135
1.2635864942794424,1.3384779592430462
1.2635896105241495,1.3384774842264353
1.2635927267689555,1.3384768457306333
1.2635955313893652,1.3384758787862547
1.2635983360098548,1.3384745848840922
1.2636008289761660,1.3384727990858709
1.2636030103477687,1.3384705213307997
1.2636053475316820,1.3384680808911393
1.2636073730911184,1.3384656389331047
1.2636103335242159,1.3384628746480127
1.2636126707083031,1.3384605976982522
1.2636148520801678,1.3384584834384368
1.2636165660152385,1.3384558764919854
1.2636184357626223,1.3384532702789300
1.2636201496977557,1.3384504998904310
1.2636221752574965,1.3384482214020406
1.2636237333804023,1.3384452867482779
1.2636246682541579,1.3384421855709068
1.2636256031279225,1.3384392478427509
1.2636263821893998,1.3384361459066181
1.2636277845000741,1.3384333739473642
1.2636296542476713,1.3384307677872387
1.2636315239953029,1.3384281616301184
1.2636335495552786,1.3384255562388270
1.2636357309276065,1.3384234420161516
1.2636357309276065,1.3384203362165015
1.2636351076783647,1.3384172273330659
1.2636343286168188,1.3384141176850255
1.2636343286168188,1.3384110118840093
1.2636347960537451,1.3384079084049245
1.2636351076783647,1.3384048041629106
1.2636354193029853,1.3384016999215027
1.2636355751152955,1.3383985948856882
1.2636357309276065,1.3383954898501771
1.2636358867399171,1.3383923848458428
1.2636358867399171,1.3383891155685890
1.2636363541768516,1.3383860120942230
1.2636365099891631,1.3383829070909574
1.2636369774261005,1.3383798036181047
1.2636376006753536,1.3383765374645682
1.2636382239246113,1.3383732712814298
1.2636390029861879,1.3383700058959642
1.2636397820180245,1.3383669039894961
1.2636405610796142,1.3383636386071651
1.2636413401412099,1.3383605366730233
1.2636421192028109,1.3383572712938268
1.2636428982644192,1.3383541693936138
1.2636439889506803,1.3383512324742564
1.2636450796369536,1.3383479686640685
1.2636461703232393,1.3383450317488061
1.2636460145109119,1.3383419251924493
1.2636452354492798,1.3383388155367744
1.2636449238246283,1.3383357081811376
1.2636444563876532,1.3383322731646650
1.2636436773260327,1.3383291635050909
1.2636428982644192,1.3383258903665909
1.2636424308274536,1.3383226187930262
1.2636419633904903,1.3383193472184987
1.2636414959535294,1.3383162390896020
1.2636410285165707,1.3383129675131722
1.2636404052672960,1.3383098586139566
1.2636397820180245,1.3383067497135190
1.2636391587687577,1.3383034773342710
1.2636390029861879,1.3383002073224550
1.2636390029861879,1.3382971015259939
1.2636393145810738,1.3382939972987478
1.2636383018307686,1.3382910499175444
1.2636385355492408,1.3382879452747127
1.2636395482995495,1.3382850080199602
1.2636412622350492,1.3382824828787938
1.2636427424520975,1.3382797114156217
1.2636441447630049,1.3382768578467288
1.2636454691677685,1.3382740038643413
1.2636465598540583,1.3382709852515791
1.2636478063526901,1.3382680491653676
1.2636491307575037,1.3382648682665650
1.2636502993500007,1.3382619317996733
1.2636512342240085,1.3382589124246096
1.2636524028165312,1.3382559759309292
1.2636543504707658,1.3382536154796798
1.2636571550929316,1.3382526487477995
1.2636593364657815,1.3382503712126632
1.2636608945892764,1.3382476818882352
1.2636622189942657,1.3382449096553932
1.2636636992116288,1.3382421382274148
1.2636652573351919,1.3382394489105867
1.2636670491475739,1.3382368425076716
1.2636686072711900,1.3382340714735768
1.2636703991133795,1.3382313833230475
1.2636721909556017,1.3382287769288748
1.2636740607040420,1.3382262526462778
1.2636756967339564,1.3382236454852965
1.2636771769515212,1.3382207923253475
1.2636785792629190,1.3382176936145480
1.2636802152929090,1.3382149229860589
1.2636816176043502,1.3382100262055854
1.2636826303848481,1.3382070072616510
1.2636837210715495,1.3382040704594709
1.2636848896644570,1.3382008888486860
1.2636860582573792,1.3381978706845219
1.2636873047565105,1.3381950163846492
1.2636888628507015,1.3381923271100551
1.2636905767870610,1.3381897203653195
1.2636920570048493,1.3381868672649755
1.2636936151288616,1.3381840962764462
1.2636950953466961,1.3381813248724133
1.2636965755645526,1.3381785535017932
1.2636981336886368,1.3381758642429908
1.2636998476251571,1.3381732575144420
1.2637014057492932,1.3381705682609095
